word_en,word_zh,feature_zh,has_feature
hook,鉤,在車間裡發現,1
hook,鉤,大小不同,1
hook,鉤,金屬製成,1
hook,鉤,重複使用,1
hook,鉤,需要功率才能運作,0
hook,鉤,一台機器,0
hook,鉤,重的,0
hook,鉤,可以坐在上面,0
hook,鉤,有一個扳機,0
hook,鉤,為了孩子,0
hook,鉤,開合,0
hook,鉤,運輸某物或某人,0
hook,鉤,一個玩具,0
horse,馬,一種動​​物,1
horse,馬,有四條腿,1
horse,馬,可以比賽,1
horse,馬,可以騎,1
horse,馬,有蹄,1
horse,馬,哺乳動物,1
horse,馬,住在農場裡,1
horse,馬,快速的,1
horse,馬,有一條尾巴,1
horse,馬,吃種子或植物,1
horse,馬,購買的,1
horse,馬,智能的,1
horse,馬,食肉的,0
horse,馬,爬行動物,0
horse,馬,煮熟了吃的,0
horse,馬,有腳蹼,0
horse,馬,地面居住,0
horse,馬,飛很遠,0
horse,馬,調味料,0
horse,馬,可以說話,0
horse,馬,吃魚,0
horse,馬,價格便宜的,0
horse,馬,有喙,0
horse,馬,一個捕食者,0
hose,軟管,用手控制,1
hose,軟管,購買的,1
hose,軟管,可以容納液體,1
hose,軟管,家居用品,1
hose,軟管,在家庭裝修商店買的,1
hose,軟管,常見的,1
hose,軟管,在花園裡發現,1
hose,軟管,重複使用,1
hose,軟管,在外面發現或使用,1
hose,軟管,在溫室中發現,1
hose,軟管,危險的,0
hose,軟管,尖銳的,0
hose,軟管,用於狩獵,0
hose,軟管,閃亮的,0
hose,軟管,重的,0
hose,軟管,在學校裡發現,0
hose,軟管,在照明,0
hose,軟管,專門為孩子們,0
hose,軟管,包含玻璃,0
hose,軟管,為了保護,0
hose,軟管,配水,1
hose,軟管,武器,0
hot air balloon,熱氣球,用於娛樂,1
hot air balloon,熱氣球,在空中使用,1
hot air balloon,熱氣球,可以騎,1
hot air balloon,熱氣球,可以載客,1
hot air balloon,熱氣球,可以飛,1
hot air balloon,熱氣球,可以盤旋,1
hot air balloon,熱氣球,一架飛機,1
hot air balloon,熱氣球,在外面發現或使用,1
hot air balloon,熱氣球,大尺寸的,1
hot air balloon,熱氣球,多彩的,1
hot air balloon,熱氣球,運輸某物或某人,1
hot air balloon,熱氣球,在溫暖的天氣中使用,1
hot air balloon,熱氣球,用於大眾運輸,0
hot air balloon,熱氣球,快速的,0
hot air balloon,熱氣球,有踏板,0
hot air balloon,熱氣球,在雪中使用,0
hot air balloon,熱氣球,有引擎或馬達,0
hot air balloon,熱氣球,有一個或多個輪子,0
hot air balloon,熱氣球,在室內發現或使用,0
hot air balloon,熱氣球,總在家裡出現的,0
hot air balloon,熱氣球,照亮房間,0
hot air balloon,熱氣球,小的,0
hot air balloon,熱氣球,在車庫拍賣會上出售或購買,0
hot air balloon,熱氣球,包含玻璃,0
house,房子,購買的,1
house,房子,提供庇護,1
house,房子,住在,1
house,房子,包含玻璃,1
house,房子,有一個或多個門,1
house,房子,有一個或多個燈,1
house,房子,有窗戶,1
house,房子,一棟建築,1
house,房子,多彩的,1
house,房子,常見的,1
house,房子,木質的,1
house,房子,大小不同,1
house,房子,騎馬,0
house,房子,在車庫拍賣會上出售或購買,0
house,房子,搬家時被帶走的,0
house,房子,有八條腿,0
house,房子,由蠟製成,0
house,房子,移動,0
house,房子,一個玩具,0
house,房子,危險的,0
house,房子,輕巧的,0
house,房子,一種樂器,0
house,房子,強大的,0
house,房子,生長在灌木叢上,0
huckleberry,越橘,小的,1
huckleberry,越橘,可以生吃,1
huckleberry,越橘,紫色,1
huckleberry,越橘,生長在灌木叢上,1
huckleberry,越橘,有籽,1
huckleberry,越橘,水果,1
huckleberry,越橘,在雜貨店買的,1
huckleberry,越橘,可食用的,1
huckleberry,越橘,採摘的,1
huckleberry,越橘,圓形的,1
huckleberry,越橘,甜的,1
huckleberry,越橘,輕巧的,1
huckleberry,越橘,有莖,0
huckleberry,越橘,在沙漠中發現,0
huckleberry,越橘,植物的莖,0
huckleberry,越橘,有一個大果核,0
huckleberry,越橘,重的,0
huckleberry,越橘,一種蔬菜,0
huckleberry,越橘,價格昂貴的,0
huckleberry,越橘,有一個核心,0
huckleberry,越橘,尖銳的,0
huckleberry,越橘,調味料,0
huckleberry,越橘,生長在樹上,1
huckleberry,越橘,夜行性,0
hummingbird,蜂鳥,小的,1
hummingbird,蜂鳥,築巢,1
hummingbird,蜂鳥,可以飛,1
hummingbird,蜂鳥,會發出聲音,1
hummingbird,蜂鳥,吃昆蟲,1
hummingbird,蜂鳥,吃種子或植物,1
hummingbird,蜂鳥,有喙,1
hummingbird,蜂鳥,有羽毛,1
hummingbird,蜂鳥,有翅膀,1
hummingbird,蜂鳥,一隻鳥,1
hummingbird,蜂鳥,快速的,1
hummingbird,蜂鳥,下蛋,1
hummingbird,蜂鳥,有腳蹼,0
hummingbird,蜂鳥,搖擺,0
hummingbird,蜂鳥,可以承受負荷,0
hummingbird,蜂鳥,大尺寸的,0
hummingbird,蜂鳥,有長的腿,0
hummingbird,蜂鳥,有長脖子,0
hummingbird,蜂鳥,可能有毒,0
hummingbird,蜂鳥,有鱗,0
hummingbird,蜂鳥,可以吃人,0
hummingbird,蜂鳥,身體的一部分,0
hummingbird,蜂鳥,可以有條紋,0
hummingbird,蜂鳥,有蹄,0
hut,茅屋,提供庇護,1
hut,茅屋,住在,1
hut,茅屋,一棟建築,1
hut,茅屋,一個結構,1
hut,茅屋,常見的,1
hut,茅屋,在叢林中發現,1
hut,茅屋,在外面發現或使用,1
hut,茅屋,同時被幾個人使用,1
hut,茅屋,形狀不同,1
hut,茅屋,重複使用,1
hut,茅屋,由蠟製成,0
hut,茅屋,移動,0
hut,茅屋,一個玩具,0
hut,茅屋,有八條腿,0
hut,茅屋,一種樂器,0
hut,茅屋,強大的,0
hut,茅屋,生長在灌木叢上,0
hut,茅屋,塑料製成,0
hut,茅屋,家居用品,0
hut,茅屋,在學校裡發現,0
hutch,籠子,購買價格適中的,1
hutch,籠子,有架子,1
hutch,籠子,由所有者使用,1
hutch,籠子,用於存儲或收納東西,1
hutch,籠子,在家具店買的,1
hutch,籠子,在家裡找到,1
hutch,籠子,裝碗碟的,1
hutch,籠子,在室內發現或使用,1
hutch,籠子,木質的,1
hutch,籠子,大小不同,1
hutch,籠子,在二手商店購買,1
hutch,籠子,放在地板上,1
hutch,籠子,可以有條紋,0
hutch,籠子,有接縫,0
hutch,籠子,有一個或多個座位,0
hutch,籠子,照亮房間,0
hutch,籠子,放在窗戶上,0
hutch,籠子,可以睡在上面,0
hutch,籠子,輕巧的,0
hutch,籠子,塑料製成,0
hutch,籠子,象徵性的,0
hutch,籠子,一台機器,0
hutch,籠子,可以容納液體,0
hutch,籠子,能跑,0
igloo,冰屋,在陸地上使用,1
igloo,冰屋,在寒冷的氣候中發現,1
igloo,冰屋,在外面發現或使用,1
igloo,冰屋,大尺寸的,1
igloo,冰屋,圓形的,1
igloo,冰屋,強壯的,1
igloo,冰屋,白色,1
igloo,冰屋,提供庇護,1
igloo,冰屋,同時被幾個人使用,1
igloo,冰屋,使用起來便宜的,1
igloo,冰屋,在野外發現,1
igloo,冰屋,由冰製成,1
igloo,冰屋,在熱帶地區生長,0
igloo,冰屋,有葉子,0
igloo,冰屋,在車間裡發現,0
igloo,冰屋,一種植物,0
igloo,冰屋,紅色,0
igloo,冰屋,與收穫有關,0
igloo,冰屋,用來做餡餅,0
igloo,冰屋,存放在食品櫃裡,0
igloo,冰屋,有肉或果肉,0
igloo,冰屋,在雜貨店買的,0
igloo,冰屋,美味的,0
igloo,冰屋,在花園裡發現,0
iron,熨斗,用手控制,1
iron,熨斗,購買的,1
iron,熨斗,可以容納液體,1
iron,熨斗,家居用品,1
iron,熨斗,在家庭裝修商店買的,1
iron,熨斗,常見的,1
iron,熨斗,重複使用,1
iron,熨斗,在溫室中發現,0
iron,熨斗,有踏板,0
iron,熨斗,可以承受負荷,0
iron,熨斗,大聲的,0
iron,熨斗,吹氣,0
iron,熨斗,可以坐在上面,0
iron,熨斗,可以綁,0
iron,熨斗,熱的,1
iron,熨斗,用於衣服上,1
iron,熨斗,拍照,0
iron,熨斗,用來做飯,0
ironing board,燙衣板,購買的,1
ironing board,燙衣板,折疊,1
ironing board,燙衣板,有腿,1
ironing board,燙衣板,家居用品,1
ironing board,燙衣板,常見的,1
ironing board,燙衣板,在室內發現或使用,1
ironing board,燙衣板,家具,0
ironing board,燙衣板,大小不同,1
ironing board,燙衣板,重複使用,1
ironing board,燙衣板,放在地板上,1
ironing board,燙衣板,搬家時被帶走的,1
ironing board,燙衣板,金屬製成,1
ironing board,燙衣板,放在窗戶上,0
ironing board,燙衣板,用於存儲或收納東西,0
ironing board,燙衣板,木質的,0
ironing board,燙衣板,重的,0
ironing board,燙衣板,有架子,0
ironing board,燙衣板,同時被很多人使用,0
ironing board,燙衣板,生長,0
ironing board,燙衣板,在外面發現或使用,0
ironing board,燙衣板,價格昂貴的,0
ironing board,燙衣板,有一個或多個座位,0
ironing board,燙衣板,一台機器,0
ironing board,燙衣板,皮革製成,0
jack,千斤頂,用手控制,1
jack,千斤頂,購買的,1
jack,千斤頂,有一個或多個鉸鏈,1
jack,千斤頂,一台機器,1
jack,千斤頂,在車庫裡發現,1
jack,千斤頂,用來抬高東西,1
jack,千斤頂,折疊,1
jack,千斤頂,有一個或多個手柄,1
jack,千斤頂,一個工具,1
jack,千斤頂,在家庭裝修商店買的,1
jack,千斤頂,有刀片,0
jack,千斤頂,有尖頭,0
jack,千斤頂,可以容納液體,0
jack,千斤頂,在走廊裡發現,0
jack,千斤頂,紙板製成,0
jack,千斤頂,在特殊場合穿,0
jack,千斤頂,縫製的,0
jack,千斤頂,有皮膚,0
jack,千斤頂,可以飛,0
jack,千斤頂,家具,0
jack,千斤頂,購買價格適中的,1
jack,千斤頂,在車間裡發現,1
jack,千斤頂,食草的,0
jack,千斤頂,珠寶,0
jacket,夾克,購買的,1
jacket,夾克,在天冷時穿的,1
jacket,夾克,遮蓋手臂或胸部,1
jacket,夾克,在雪中使用,1
jacket,夾克,有一個拉鍊,1
jacket,夾克,有一個或多個口袋,1
jacket,夾克,衣服,1
jacket,夾克,放在壁櫥裡,1
jacket,夾克,在外面發現或使用,1
jacket,夾克,大小不同,1
jacket,夾克,在服裝店買的,1
jacket,夾克,有胳膊,1
jacket,夾克,穿在腿上,0
jacket,夾克,金屬製成,0
jacket,夾克,係緊胯部,0
jacket,夾克,在天熱時穿的,0
jacket,夾克,一個工具,0
jacket,夾克,有一個或多個手柄,0
jacket,夾克,可以承受負荷,0
jacket,夾克,可以彈起,0
jacket,夾克,用於存儲或收納東西,0
jacket,夾克,用腳控制,0
jacket,夾克,穿在其他衣服裡面,0
jacket,夾克,需要功率才能運作,0
jar,罐子,一個容器,1
jar,罐子,家居用品,1
jar,罐子,總在家裡出現的,1
jar,罐子,在廚房裡發現,1
jar,罐子,大小不同,1
jar,罐子,玻璃製成,1
jar,罐子,開合,1
jar,罐子,用腳控制,0
jar,罐子,大聲的,0
jar,罐子,在外面發現或使用,0
jar,罐子,在家庭裝修商店買的,0
jar,罐子,可以放在口袋裡,0
jar,罐子,運動相關,0
jar,罐子,裝飾配件,1
jar,罐子,用於存儲或收納東西,1
jar,罐子,可以彈起,0
jeans,牛仔褲,購買的,1
jeans,牛仔褲,有一個拉鍊,1
jeans,牛仔褲,有按鈕,1
jeans,牛仔褲,有一個或多個口袋,1
jeans,牛仔褲,衣服,1
jeans,牛仔褲,放在壁櫥裡,1
jeans,牛仔褲,牛仔布製成,1
jeans,牛仔褲,大小不同,1
jeans,牛仔褲,在服裝店買的,1
jeans,牛仔褲,被洗滌的,1
jeans,牛仔褲,穿在腿上,1
jeans,牛仔褲,有接縫,1
jeans,牛仔褲,戴在頭上,0
jeans,牛仔褲,絲綢製成,0
jeans,牛仔褲,珠寶,0
jeans,牛仔褲,可以綁,0
jeans,牛仔褲,用於一項運動,0
jeans,牛仔褲,有胳膊,0
jeans,牛仔褲,在廚房裡發現,0
jeans,牛仔褲,武器,0
jeans,牛仔褲,放在牆上,0
jeans,牛仔褲,可以切,0
jeans,牛仔褲,可以容納液體,0
jeans,牛仔褲,正裝,0
jet,噴射機,大聲的,1
jet,噴射機,用來長途旅行,1
jet,噴射機,需要燃料,1
jet,噴射機,可以承受負荷,1
jet,噴射機,可以載客,1
jet,噴射機,飛很遠,1
jet,噴射機,有操控裝置,1
jet,噴射機,在戰爭中發現,1
jet,噴射機,有一個或多個燈,1
jet,噴射機,有翅膀,1
jet,噴射機,一架飛機,1
jet,噴射機,快速的,1
jet,噴射機,價格便宜的,0
jet,噴射機,在家庭裝修商店買的,0
jet,噴射機,用於公共交通,0
jet,噴射機,孩子們使用的,0
jet,噴射機,慢的,0
jet,噴射機,與收穫有關,0
jet,噴射機,家居用品,0
jet,噴射機,可以睡在上面,0
jet,噴射機,裝飾性的,0
jet,噴射機,柔軟的,0
jet,噴射機,用於清潔,0
jet,噴射機,手持式,0
jumprope,跳繩,用手控制,1
jumprope,跳繩,孩子們使用的,1
jumprope,跳繩,用於娛樂,1
jumprope,跳繩,常見的,1
jumprope,跳繩,一個玩具,1
jumprope,跳繩,輕巧的,1
jumprope,跳繩,重複使用,1
jumprope,跳繩,需要功率才能運作,0
jumprope,跳繩,在廚房裡發現,0
jumprope,跳繩,在家庭裝修商店買的,0
jumprope,跳繩,可以承受負荷,0
jumprope,跳繩,一台機器,0
jumprope,跳繩,開合,0
jumprope,跳繩,尖銳的,0
kangaroo,袋鼠,可以彈起,1
kangaroo,袋鼠,有兩條腿,1
kangaroo,袋鼠,一種動​​物,1
kangaroo,袋鼠,有皮毛,1
kangaroo,袋鼠,在澳大利亞發現,1
kangaroo,袋鼠,毛茸茸的,1
kangaroo,袋鼠,有一個小袋子,1
kangaroo,袋鼠,快速的,1
kangaroo,袋鼠,吃種子或植物,1
kangaroo,袋鼠,有一條尾巴,1
kangaroo,袋鼠,活的,1
kangaroo,袋鼠,大尺寸的,1
kangaroo,袋鼠,游泳,0
kangaroo,袋鼠,粘滑的,0
kangaroo,袋鼠,可以吃人,0
kangaroo,袋鼠,有長脖子,0
kangaroo,袋鼠,有鱗,0
kangaroo,袋鼠,有四條腿,0
kangaroo,袋鼠,寵物,0
kangaroo,袋鼠,一個捕食者,0
kangaroo,袋鼠,在沙漠中發現,0
kangaroo,袋鼠,在溫室中發現,0
kangaroo,袋鼠,一種植物,0
kangaroo,袋鼠,需要功率才能運作,0
kayak,皮艇,用於娛樂,1
kayak,皮艇,用於水上,1
kayak,皮艇,用於運送人,1
kayak,皮艇,有一個或多個座位,1
kayak,皮艇,在水中或附近發現,1
kayak,皮艇,塑料製成,1
kayak,皮艇,用槳控制,1
kayak,皮艇,一種交通工具,1
kayak,皮艇,由用戶操縱,1
kayak,皮艇,在溫暖的天氣中使用,1
kayak,皮艇,有一個角,0
kayak,皮艇,有一個或多個輪子,0
kayak,皮艇,遮蓋的,0
kayak,皮艇,在空中使用,0
kayak,皮艇,用於大眾運輸,0
kayak,皮艇,在臥室裡發現,0
kayak,皮艇,在家具店買的,0
kayak,皮艇,在室內發現或使用,0
kayak,皮艇,用於歸納或存儲東西,0
kayak,皮艇,用於睡眠,0
kettle,水壺,可以容納液體,1
kettle,水壺,購買的,1
kettle,水壺,會發出聲音,1
kettle,水壺,有一個或多個手柄,1
kettle,水壺,常見的,1
kettle,水壺,家居用品,1
kettle,水壺,在廚房裡發現,1
kettle,水壺,金屬製成,1
kettle,水壺,重複使用,1
kettle,水壺,運動相關,0
kettle,水壺,木質的,0
kettle,水壺,可以放在口袋裡,0
kettle,水壺,可以切,0
kettle,水壺,一個工具,0
kettle,水壺,有一個或多個鉸鏈,0
kettle,水壺,在野外發現,0
kettle,水壺,移動,0
kettle,水壺,有一個或多個輪子,0
kettle,水壺,用於加熱,1
kettle,水壺,吹口哨,1
kettle,水壺,用來報時,0
kettle,水壺,一種樂器,0
key,鑰匙,用手控制,1
key,鑰匙,小的,1
key,鑰匙,可以放在口袋裡,1
key,鑰匙,常見的,1
key,鑰匙,家居用品,1
key,鑰匙,在家庭裝修商店買的,1
key,鑰匙,手持式,1
key,鑰匙,重複使用,1
key,鑰匙,形狀不同,1
key,鑰匙,輕巧的,1
key,鑰匙,包含玻璃,0
key,鑰匙,需要功率才能運作,0
key,鑰匙,被洗滌的,0
key,鑰匙,狩獵,0
key,鑰匙,武器,0
key,鑰匙,用來報時,0
key,鑰匙,會燃燒,0
key,鑰匙,有尖頭,0
key,鑰匙,專門為孩子們,0
key,鑰匙,裝飾配件,0
key,鑰匙,用來解鎖東西,1
key,鑰匙,有一個拉鍊,0
key,鑰匙,金屬製成,1
key,鑰匙,可以容納液體,0
khakis,卡其褲,購買的,1
khakis,卡其褲,正裝,1
khakis,卡其褲,有一個拉鍊,1
khakis,卡其褲,有一個或多個口袋,1
khakis,卡其褲,有按鈕,1
khakis,卡其褲,有接縫,1
khakis,卡其褲,衣服,1
khakis,卡其褲,在服裝店買的,1
khakis,卡其褲,放在壁櫥裡,1
khakis,卡其褲,洗過的,1
khakis,卡其褲,穿在腿上,1
khakis,卡其褲,面料製成,1
khakis,卡其褲,在雪中使用,0
khakis,卡其褲,在珠寶店買的,0
khakis,卡其褲,木質的,0
khakis,卡其褲,有羽毛,0
khakis,卡其褲,戴在頭上,0
khakis,卡其褲,遮蓋手臂或胸部,0
khakis,卡其褲,有一個或多個燈,0
khakis,卡其褲,一個工具,0
khakis,卡其褲,在家庭裝修商店買的,0
khakis,卡其褲,有刀片,0
khakis,卡其褲,有花邊,0
khakis,卡其褲,在臉上發現,0
kidney beans,芸豆,價格便宜的,1
kidney beans,芸豆,小的,1
kidney beans,芸豆,可以被煮的,1
kidney beans,芸豆,在田裡生長,1
kidney beans,芸豆,一種蔬菜,1
kidney beans,芸豆,在雜貨店買的,1
kidney beans,芸豆,常見的,1
kidney beans,芸豆,彎曲的,1
kidney beans,芸豆,食物,1
kidney beans,芸豆,在農場裡發現,1
kidney beans,芸豆,硬的,0
kidney beans,芸豆,配菜,1
kidney beans,芸豆,重的,0
kidney beans,芸豆,有一個大果核,0
kidney beans,芸豆,有一個核心,0
kidney beans,芸豆,可能有毒,0
kidney beans,芸豆,多汁的,0
kidney beans,芸豆,有莖,0
kidney beans,芸豆,會熟的,0
kidney beans,芸豆,有籽,0
kidney beans,芸豆,植物的莖,0
kidney beans,芸豆,有葉子,0
kidney beans,芸豆,有硬毛的,0
kidney beans,芸豆,在熱帶地區生長,0
kite,風箏,用手控制,1
kite,風箏,小的,1
kite,風箏,孩子們使用的,1
kite,風箏,用於娛樂,1
kite,風箏,可以飛,1
kite,風箏,可以盤旋,1
kite,風箏,手持式,1
kite,風箏,為了孩子,1
kite,風箏,在天空中發現,1
kite,風箏,輕巧的,1
kite,風箏,面料製成,1
kite,風箏,大小不同,1
kite,風箏,玻璃製成,0
kite,風箏,狩獵,0
kite,風箏,武器,0
kite,風箏,用來報時,0
kite,風箏,尖銳的,0
kite,風箏,在室內發現或使用,0
kite,風箏,用於清潔,0
kite,風箏,裝飾配件,0
kite,風箏,被洗滌的,0
kite,風箏,大聲的,0
kite,風箏,價格昂貴的,0
kite,風箏,在家居裝修商店買的,0
kiwi,獼猴桃,小的,1
kiwi,獼猴桃,可以生吃,1
kiwi,獼猴桃,在熱帶地區生長,1
kiwi,獼猴桃,生長在樹上,1
kiwi,獼猴桃,有一個可去掉的果皮,1
kiwi,獼猴桃,有肉或果肉,1
kiwi,獼猴桃,有籽,1
kiwi,獼猴桃,水果,1
kiwi,獼猴桃,食物,1
kiwi,獼猴桃,成串出現,0
kiwi,獼猴桃,圓形的,1
kiwi,獼猴桃,綠色,1
kiwi,獼猴桃,有莖,0
kiwi,獼猴桃,在沙漠中發現,0
kiwi,獼猴桃,植物的莖,0
kiwi,獼猴桃,有一個大果核,0
kiwi,獼猴桃,重的,0
kiwi,獼猴桃,可能有毒,0
kiwi,獼猴桃,價格昂貴的,0
kiwi,獼猴桃,有一個核心,0
kiwi,獼猴桃,尖銳的,0
kiwi,獼猴桃,調味料,0
kiwi,獼猴桃,夜行性,0
kiwi,獼猴桃,配菜,0
knife,刀,用手控制,1
knife,刀,危險的,1
knife,刀,購買的,1
knife,刀,小的,1
knife,刀,可以放在口袋裡,1
knife,刀,可以切,1
knife,刀,可以刺穿,1
knife,刀,有刀片,1
knife,刀,有一個或多個手柄,1
knife,刀,家居用品,1
knife,刀,一個工具,1
knife,刀,在學校裡發現,0
knife,刀,木質的,0
knife,刀,需要功率才能運作,0
knife,刀,圓形的,0
knife,刀,為了孩子,0
knife,刀,大聲的,0
knife,刀,可以飛,0
knife,刀,有一個扳機,0
knife,刀,移動,0
knife,刀,一種樂器,0
knife,刀,可以點燃,0
knife,刀,重的,0
knife,刀,用於清潔,0
knot,結,用手控制,1
knot,結,小的,1
knot,結,有設計,1
knot,結,常見的,1
knot,結,被綁的,1
knot,結,把東西裝在一起,1
knot,結,安全的,1
knot,結,需要功率才能運作,0
knot,結,一個玩具,0
knot,結,一種兩棲動物,0
knot,結,重複使用,1
knot,結,一串,1
knot,結,提供構造,1
knot,結,用於露營,1
knot,結,用於釣魚,1
knot,結,在雜貨店買的,0
knot,結,食肉的,0
knot,結,在走廊裡發現,0
knot,結,在農場裡發現,1
knot,結,製成果汁,0
knot,結,尖銳的,0
knot,結,慢的,0
knot,結,辣的,0
knot,結,戴在手上,0
kumquat,金橘,小的,1
kumquat,金橘,可以生吃,1
kumquat,金橘,在熱帶地區生長,1
kumquat,金橘,生長在樹上,1
kumquat,金橘,有一個可去掉的果皮,1
kumquat,金橘,有肉或果肉,1
kumquat,金橘,有籽,1
kumquat,金橘,水果,1
kumquat,金橘,食物,1
kumquat,金橘,橙色,1
kumquat,金橘,圓形的,1
kumquat,金橘,會熟的,1
kumquat,金橘,用錫罐出售,0
kumquat,金橘,植物的莖,0
kumquat,金橘,有一個大果核,0
kumquat,金橘,重的,0
kumquat,金橘,可能有毒,0
kumquat,金橘,價格昂貴的,0
kumquat,金橘,有一個核心,0
kumquat,金橘,調味料,0
kumquat,金橘,配菜,0
kumquat,金橘,毛茸茸的,0
kumquat,金橘,外部尖的,0
kumquat,金橘,一種蔬菜,0
ladder,階梯,可以站在上面,1
ladder,階梯,在家庭裝修商店買的,1
ladder,階梯,在車庫裡發現,1
ladder,階梯,金屬製成,1
ladder,階梯,重複使用,1
ladder,階梯,放在地板上,1
ladder,階梯,強壯的,1
ladder,階梯,高的,1
ladder,階梯,開合,1
ladder,階梯,用於攀登,1
ladder,階梯,可以容納液體,0
ladder,階梯,有窗戶,0
ladder,階梯,會旋轉,0
ladder,階梯,在客廳裡發現,0
ladder,階梯,用於清潔,0
ladder,階梯,有接縫,0
ladder,階梯,衣服,0
ladder,階梯,旅行打包的,0
ladder,階梯,會結網,0
ladder,階梯,毛茸茸的,0
ladder,階梯,在車間裡發現,1
ladder,階梯,購買價格適中的,1
ladder,階梯,地面居住,0
ladder,階梯,針織的,0
ladle,湯勺,用手控制,1
ladle,湯勺,小的,1
ladle,湯勺,重複使用,1
ladle,湯勺,常見的,1
ladle,湯勺,可以容納液體,1
ladle,湯勺,家居用品,1
ladle,湯勺,在家裡找到,1
ladle,湯勺,在廚房裡發現,1
ladle,湯勺,在室內發現或使用,1
ladle,湯勺,一個玩具,0
ladle,湯勺,重的,0
ladle,湯勺,放在地板上,0
ladle,湯勺,玻璃製成,0
ladle,湯勺,一種樂器,0
ladle,湯勺,狩獵,0
ladle,湯勺,在車庫裡發現,0
ladle,湯勺,可以切,0
ladle,湯勺,有刀片,0
ladle,湯勺,一種廚房用具,1
ladle,湯勺,用來舀,1
ladle,湯勺,在雜貨店買的,1
ladle,湯勺,有鰭,0
ladle,湯勺,有一個或多個燈,0
ladle,湯勺,有牙齒,0
ladybug,瓢蟲,小的,1
ladybug,瓢蟲,一種昆蟲,1
ladybug,瓢蟲,可以飛,1
ladybug,瓢蟲,吃種子或植物,1
ladybug,瓢蟲,有六條腿,1
ladybug,瓢蟲,有翅膀,1
ladybug,瓢蟲,輕巧的,1
ladybug,瓢蟲,圓形的,1
ladybug,瓢蟲,下蛋,1
ladybug,瓢蟲,紅色,1
ladybug,瓢蟲,有斑點,1
ladybug,瓢蟲,活的,1
ladybug,瓢蟲,吃魚,0
ladybug,瓢蟲,能跑,0
ladybug,瓢蟲,有一條尾巴,0
ladybug,瓢蟲,有耳朵,0
ladybug,瓢蟲,可以吃人,0
ladybug,瓢蟲,可能有毒,0
ladybug,瓢蟲,煮熟了吃的,0
ladybug,瓢蟲,存放在食品櫃裡,0
ladybug,瓢蟲,可站立的,1
ladybug,瓢蟲,會發出聲音,0
ladybug,瓢蟲,有皮膚,0
ladybug,瓢蟲,有引擎或馬達,0
lamp,燈,包含玻璃,1
lamp,燈,有一個球莖,1
lamp,燈,有一個或多個燈,1
lamp,燈,照亮房間,1
lamp,燈,常見的,1
lamp,燈,在臥室裡發現,1
lamp,燈,家具,1
lamp,燈,形狀不同,1
lamp,燈,大小不同,1
lamp,燈,在照明,1
lamp,燈,搬家時被帶走的,1
lamp,燈,需要功率才能運作,1
lamp,燈,用於坐,0
lamp,燈,開合,0
lamp,燈,有四條腿,0
lamp,燈,專門為孩子們,0
lamp,燈,放在牆上,0
lamp,燈,可以睡在上面,0
lamp,燈,生長,0
lamp,燈,可食用的,0
lamp,燈,一種交通工具,0
lamp,燈,價格昂貴的,0
lamp,燈,慢的,0
lamp,燈,可以容納液體,0
lark,雲雀,小的,1
lark,雲雀,築巢,1
lark,雲雀,可以飛,1
lark,雲雀,可以唱歌,1
lark,雲雀,飛很遠,1
lark,雲雀,有羽毛,1
lark,雲雀,有翅膀,1
lark,雲雀,一隻鳥,1
lark,雲雀,一種動​​物,1
lark,雲雀,在野外發現,1
lark,雲雀,下蛋,1
lark,雲雀,在樹上築巢,1
lark,雲雀,有長的腿,0
lark,雲雀,有長脖子,0
lark,雲雀,強大的,0
lark,雲雀,有引擎或馬達,0
lark,雲雀,可以騎,0
lark,雲雀,有腳蹼,0
lark,雲雀,身體的一部分,0
lark,雲雀,一種兩棲動物,0
lark,雲雀,有六條腿,0
lark,雲雀,可能有毒,0
lark,雲雀,食肉的,0
lark,雲雀,可以有條紋,0
lawn mower,割草機,大聲的,1
lawn mower,割草機,移動,1
lawn mower,割草機,需要燃料,1
lawn mower,割草機,有刀片,1
lawn mower,割草機,有一個或多個輪子,1
lawn mower,割草機,一台機器,1
lawn mower,割草機,金屬製成,1
lawn mower,割草機,在家庭裝修商店買的,1
lawn mower,割草機,在車庫裡發現,1
lawn mower,割草機,在外面發現或使用,1
lawn mower,割草機,有引擎或馬達,1
lawn mower,割草機,可以切,1
lawn mower,割草機,有窗戶,0
lawn mower,割草機,有一個或多個座位,0
lawn mower,割草機,輕巧的,0
lawn mower,割草機,有翅膀,0
lawn mower,割草機,在天空中發現,0
lawn mower,割草機,可以載客,0
lawn mower,割草機,面料製成,0
lawn mower,割草機,用於睡眠,0
lawn mower,割草機,在教堂裡發現,0
lawn mower,割草機,用於坐,0
lawn mower,割草機,家具,0
lawn mower,割草機,包含玻璃,0
leaf,樹葉,小的,1
leaf,樹葉,會燃燒,1
leaf,樹葉,在樹上發現,1
leaf,樹葉,手持式,0
leaf,樹葉,常見的,1
leaf,樹葉,形狀不同,1
leaf,樹葉,輕巧的,1
leaf,樹葉,在花園裡發現,1
leaf,樹葉,一種植物,1
leaf,樹葉,綠色,1
leaf,樹葉,在外面發現或使用,1
leaf,樹葉,活的,1
leaf,樹葉,在天空中發現,0
leaf,樹葉,會摧毀建築物,0
leaf,樹葉,可以刺穿,0
leaf,樹葉,有胳膊,0
leaf,樹葉,危險的,0
leaf,樹葉,硬的,0
